1,2,3
0.10331684320194578,0.1384223486410244,0.34139996467970196
0.3382823472329969,0.8857005403956559,1.1349975642829022
1.2138433677322662,1.4464020601847802,1.3676597443904772
1.609149152679372,2.1528816464122538,2.395460142493968
2.438646108922417,2.434074505895508,2.883404462111315
2.957133069007645,3.1060529057029584,3.0481444970905427
3.348658768792148,3.4303779892349295,3.5081751540123265
3.535257679425452,3.5728402983113017,3.7212552910420524
3.9762932883799116,4.028033748478193,3.7971817873857607
4.2812102136910335,4.607044159571664,4.4582009094529065
4.916043837979644,4.82258873446644,4.938254747064437
4.990455352436259,4.973891857608268,5.277210698461152
5.482659059217501,5.422806689259432,5.634249893896873
6.111496531923641,6.213157183815302,6.405406028045017
6.370136788226864,6.6312240482894245,7.088085369788895
7.13845445723434,7.507058718266094,7.739912457016809
7.908227049861969,8.07210988837478,8.223836763072857
8.343488055090445,8.400427474849716,8.561908776358244
8.548923827887572,8.959301124994315,9.221191944584216
9.382676238094913,9.542666077948383,9.6781461481571
10.032693946312852,10.403673110592203,10.758828783633433
10.969183906636706,10.970343713824416,11.093966057537058
11.144966211238733,11.277080749957848,11.54713833040888
11.630214382928463,12.077272916177863,11.883568437634286
12.08885542566011,12.247371144803656,12.331181393645508
12.411070023401429,12.432927771830679,12.581986775000493
12.729165802442424,12.70581161506828,12.770438048759036
13.121338880585517,13.383166157258033,13.181966219398474
13.13348707116787,13.434582379972715,13.311012349580329
13.249422466005548,13.693673883757214,13.467218907995326
13.376769682384325,13.771863903738632,13.511183693346037
13.59260714728556,13.888298522639188,13.926387593866009
13.970583674044143,14.148107449790956,14.5809598894469
14.701837479353696,14.646993378440513,14.801155438256794
15.052590048747748,15.120001256185873,15.117903084988576
15.352291208692428,15.305678164767178,15.443520604213631
15.70538309873489,15.885312911507132,16.16737612489082
16.263793912459754,16.45920685356329,16.79037495432983
16.82483126035151,17.01402876992116,17.10699168444226
17.283189776324008,17.56675970387552,17.631143238985675
17.86586786454277,18.05560499830758,18.361615817731092
18.166314786291963,18.345832942226636,18.5075508688267
18.592306788298224,18.718561980582805,18.75256230241529
19.18531065452646,19.29221088872451,19.359918570931995
19.36315570014619,19.585286226774944,19.680718690142466
20.21977746998064,20.357514109227587,20.672626597810012
20.740609522128835,20.935100922255558,21.20429799948395
21.71752619817866,21.824173625717453,21.91330950304939
22.137867142038917,22.132533422784586,22.44818025619554
22.502232266222553,22.69482782142268,22.815544748516064
22.931910978092663,23.24745664792176,23.367915950696993
23.362954241413874,23.500910753400778,23.592249726118098
23.589054801996227,23.709091981349033,24.123714417990186
24.264149254681385,24.230850773187008,24.573465833793655
25.129837900660043,25.469275008429342,25.543530403789855
25.72435571977578,25.83246531995715,25.8253224881483
26.91652010284315,26.659338767755646,26.903148062355324
26.918613650836424,26.94886811276814,27.079532540786122
27.62153296566855,27.761058896358293,27.69820957656028
27.641228250205742,27.779083635539546,27.776964951657035
27.876312610087798,27.869681804624854,28.073524076512886
28.059365303834117,28.101210551453423,28.507708759018602
28.55269524607765,28.544605439367373,28.90441863432756
28.925606471867365,29.188156549970607,29.374510243649283
29.401733667851968,29.46064999082668,29.532236316927886
29.763843820382228,29.947458674476607,29.891964610958844
