1,2,3
0.49035399857145684,0.1863652259090088,0.37702485015692244
1.0988684328626304,1.5642391886330838,1.6546398236925026
1.6985942643884675,1.8311246013062794,1.6653190574228698
1.9406718647069052,2.9722054153359774,1.724053315440453
2.3081600686877306,4.116074610811694,2.086019290739789
2.351480828732941,4.188025520855293,2.196893570152489
4.021996714183999,4.47370506991417,2.479698938873564
4.10425655007386,6.859917041037495,2.654965027020762
5.187888105930256,7.346868080355679,2.7376067533038815
6.0872264779226875,7.505145059680916,3.8107482369844843
6.260909265885704,7.729022704422511,5.144807860428265
7.2416129858261,8.21803760857308,6.2442730399734465
7.706106237563723,8.30353005818638,6.753390247375392
7.834548405562897,8.601391179496238,7.991805371465248
8.602835719236143,8.610344881393564,8.149145202461085
9.4238425601913,8.72435219547883,8.400094353653495
9.588882858318312,8.795432941651995,8.860140921679472
11.507146159114457,8.823150377270538,11.05416375213664
11.638720959630874,8.904349865443288,13.067383902347077
12.163527917239294,9.167020400775746,14.606460935144653
12.21462968966881,9.310232566364926,15.322434145437251
12.608992015474374,9.719895665008744,15.590229355094294
12.673511219064876,10.370486433059874,15.876065519688133
12.777937071299025,10.95746178444481,16.07941300565189
12.911580259414967,12.116250026116916,17.602259671772988
13.008103801614126,12.41153943800196,18.53612435096009
13.204314342786889,13.153897611076665,19.13680611542871
13.550201181595336,13.1632886212187,19.20146667505665
13.96612201988437,13.190304329593964,19.310483487423337
14.301304514815302,13.243495476093113,19.542980915158314
14.367301358975721,13.276368968270518,20.691181882520116
14.753535413946576,13.673662833869757,21.041361794464898
15.436194087436887,15.004790946718503,21.65139835373582
16.19272562364554,15.018781358872024,22.08049796056434
16.64779965673735,15.378203362455965,22.295454552391103
16.997336851532527,15.460413600164776,23.672737683324755
17.517274390230522,15.613423836653972,23.749751189807213
19.547932147893565,16.43935427395966,23.838742367435913
19.592295576127228,16.632007260117753,24.099951086131888
20.049687975883224,16.857697791137895,24.156215009292186
20.308673658381494,17.32855893466083,25.14082437612766
20.466233736042454,17.66175261451081,25.94811891158112
20.95856043022787,17.6777745133255,26.1201623198331
21.177057247946212,17.748998695316594,26.243037251133842
21.528942701823876,18.753759486365,26.332632677351434
21.828827567753883,19.45184305897006,26.92485161846752
22.287538480935527,20.58570827327044,27.172383963943528
22.362397615498292,20.936374208282064,27.262759610563776
23.49851829895748,21.654463372750904,27.54067733766901
23.61098341148281,22.90425410916507,28.6888709276101
23.635771919002195,22.99004024137803,28.7293007661759
23.826186084177554,23.51369194723886,29.3898637781738
24.60058557761448,23.57215818667687,29.41350749486843
24.73647077015264,24.06087255564334,29.457772582060198
25.508072629661235,24.255924762944908,29.627930277638647
25.929027046512832,24.797161426843733,31.36962678542622
26.017004488997557,25.041183868187147,32.7111450330025
26.460998401737406,25.174567585454042,33.5159920751241
26.97330379677523,25.361956934797448,33.95822432980342
27.476018292309437,26.558027907818573,34.05107746181254
27.59488917149818,26.667707891094555,34.07592950231277
27.674811034069783,26.80766203886914,34.70208489697121
28.311918800341576,27.92630849879864,34.967085058182235
28.380828761940016,28.49958936539932,35.166735770894626
28.879921431709615,29.426267692966416,38.16347122845009
28.970099412770335,30.272166092205165,39.08855577879111
29.124753116621154,30.376661814655442,39.1281982954074
29.829148030341944,31.652106189806567,39.240795515878744
29.993328759665264,33.98762220572646,39.84079112833237
30.967916423205526,34.45312894677702,39.97375528227883
31.174960358654854,34.48886970300018,40.49262521711597
31.24893899813108,34.79563028784747,40.77105264607033
31.392430552992867,34.970153205786865,41.237998121002725
31.561995044341952,35.233444834696236,41.37074904431437
32.21840381959039,35.31431610882979,41.953799625745354
33.220056895976455,36.055064651033945,42.11051593483162
33.41431210663338,36.32775248947383,42.29547648494234
33.47120577734319,36.682025780396145,42.332958201182805
33.65589078769375,36.932498831204896,42.774413031743904
34.340851815399326,37.36252582151862,43.51319301935303
34.728182910026376,38.00583765486356,43.58524424450025
34.75198241326527,38.23261814934726,44.64127743489075
34.81714519913164,38.39356105360062,44.87818772278218
34.98126050640772,39.1390147131696,45.233054685174714
35.14695118449594,39.70326313616822,45.2671456440257
35.68308418510138,40.05350939727826,47.27473773597021
35.967523981260534,40.57289795956111,47.628931723319376
36.17410523633606,40.82735380057257,47.835899067348215
36.227276775800775,41.551793067055506,48.12305148018326
36.8316293658879,41.81466876400926,48.2078231464746
37.6675686689278,41.907453298534264,50.31341244461716
37.7660083163598,42.02978583382777,51.386535155542674
37.977406995342456,42.15460383037481,52.48767079283047
38.002401043319004,42.4361211407726,53.130124419315926
38.21088976820102,42.670961720628306,54.8559427464483
38.503614193346856,42.90203903144036,54.86490399671251
38.82819034845081,43.38931855489413,56.33269208300267
38.93999334822533,43.60896340604926,56.482915028407014
39.0327425773518,43.702995204793545,56.580937872530995
39.22410606106793,44.42468380419857,56.97288379507093
39.63094668341168,44.70050557394485,57.43462927006042
39.957204512956366,44.87789174469865,58.07976472061481
40.25389948473878,45.19902086066725,58.10502314753741
40.40067717518041,47.016528027073605,58.23511465213864
40.8936129416475,47.606586535660874,60.169599571421955
41.27180429813976,48.02744912191864,60.530478724793426
41.29555037962831,48.51351088500497,61.73322995738111
41.44668120533345,48.97309771468836,62.0833357132529
41.553948092316105,49.600353092176974,62.23166467112716
41.65309669112368,50.000522946261775,62.45997370443626
41.921781891789436,50.83351296695513,65.15874609970533
42.855707855036854,51.123989466273514,65.61679418719946
43.41977618124736,51.310038587616184,66.46032219952858
43.48366282608613,51.55024728588553,66.46820895867187
43.75726864422363,51.734736138768795,67.10187261096905
43.983935665323756,51.84810348875711,69.15275291356217
44.211562623915746,51.98923509988705,69.39397352616031
44.31300519274033,52.06849823804234,69.46195131422917
44.80043251762056,52.08625341888147,69.76333620442713
44.9149075186389,53.114218690170006,69.95776967967142
44.988562645943944,53.359480037186316,70.22716081431558
45.36678510804189,54.33192471992454,70.42628964101803
46.104607558913486,54.37840388467441,70.90239751274557
47.50247643101424,55.45117546224602,71.01128185407504
47.762138370491236,55.45901840623692,71.01764730897239
47.93850197986108,55.89491681587778,71.38756556320838
48.16375246156644,55.92641947134464,71.46206973710096
48.52107754529054,56.5295410644768,71.68885878630351
48.77658902113786,56.68872845174245,72.33086880275229
48.783849106286645,56.881090939968026,72.68627984974802
48.93389287930577,57.4180829133347,73.02167929343489
49.58593477949288,57.43289749320731,73.32021632730088
49.73324781035134,57.79456343769965,74.34569125480104
50.57133595023954,57.9491520960432,74.46263038462665
51.154383076415044,58.256204436606964,74.55763382816183
51.356032600479054,59.26031569029555,74.81199239285309
51.719783639568966,61.09423682443372,75.16471198230785
51.81532173366494,62.262564653485015,76.14032267144144
52.204432998059616,62.5789138085132,76.97971741583551
52.2973627461999,63.049666792323606,77.41522176771734
52.549082357970526,63.05397923114411,77.47665506012055
53.01196816151439,63.16586615052443,77.74611993038434
53.27318955225036,63.553606705255696,79.99271296976883
53.627580203972556,63.68800661616926,80.14926473585602
54.59246870999912,64.22399987404721,80.39618027069024
55.0021134262421,64.5721142828658,80.46630767754239
55.17616978088629,64.65316283969766,80.84784657128681
56.67177853250096,64.74454214490099,81.79757005083012
57.302265130946836,64.93077863248821,81.94274142492188
58.03994691856115,65.01279287473595,82.7831458396339
58.547403346033335,65.39713812139613,83.64026168795036
58.994220245767025,66.53622049546733,84.06021077035629
59.00278087498912,66.77675489201916,84.12964994397485
59.24563713820918,67.74766140571234,84.84518519061446
59.362741647170395,67.78373185482558,85.03054746973798
59.38943973865049,68.27639690627804,85.95526193771167
59.83157488334652,68.39996733804735,86.64179717474882
60.72270364775905,68.5173152753901,86.82449800959488
61.08381335406369,68.87394177858914,86.91289708183994
61.37717723674701,69.72897152405008,87.12505250019227
61.47137301719097,69.82295696960766,87.59724248177923
62.08580953374149,69.90416488484323,87.69559550278684
62.41448234371053,70.56162005701441,88.5343123643634
63.16673504811791,72.08959174656232,89.1029200347294
63.75011063729041,72.2300044069535,91.11586313945048
63.9655670943437,72.38297200187264,91.66866175037714
64.31496779987978,74.02398900393862,91.67857815322895
64.41966382635248,74.03192276265246,91.92421480909948
64.4983382402158,74.1691376230963,92.21682758171544
65.00721807093278,74.21569917310055,92.27767243900546
65.18620164057597,74.37821138217313,92.64962936350892
65.71118223291786,74.38766650930955,93.63045686201504
65.7383578137919,74.66485918035573,93.78519530898447
66.82561457432922,75.94024499887007,95.57246189584852
66.83516042649285,75.99929573458209,95.69493517682007
66.86419642298584,76.20910465398288,96.80017907702404
67.61587034055752,77.0097101749145,96.8439427835511
69.03238949746809,77.11853450905947,97.44906709853714
69.17521860555772,77.46776486240972,98.86824741923654
69.43503722360991,78.58665868169548,100.25626265641978
70.0958814001033,78.88897141325361,101.04787936999529
70.36549229742303,79.36673091135836,101.19932346329276
70.65802074523441,79.73199348395337,101.56606525156377
70.85396635041538,81.03956485220756,101.70663164179952
70.92834487271527,81.36193266385092,101.71107671444088
71.27726687476161,81.46939691032357,102.03671275482056
71.45109575411269,81.56375634064871,102.24890956503828
71.90962910347488,82.09024996480605,102.35165584141933
73.00060381469238,82.15472269329805,103.3120917910537
73.02112286759322,83.91545389226617,103.31732861245638
73.28744364754436,84.01114683572732,103.32114398661066
73.78477628412939,84.10503175161621,104.04166449400714
74.55680112209456,84.65253571503746,106.65221235605614
74.80125464895833,84.98219956214858,107.00066761510979
75.09323756466803,85.35656604922252,107.06154231473015
75.82534340480771,86.07567781487113,107.23416435565647
76.14430202742497,87.35054545381612,107.4122613057777
77.2482758820142,87.9725313211745,107.79269926686224
78.19107892268053,88.87107062262865,108.69734793270926
79.74198303989763,88.94736653475162,108.81183084572378
79.89503744851251,90.49257202874044,110.17343625587759
80.26132858104536,90.86307676190104,110.29807358269822
80.35817512057557,91.18477406676634,110.57794194724985
80.46049520801508,91.52381935038224,111.38157711261437
81.05220811323159,91.53883865339348,111.47872620627479
82.56937648590386,92.53942469251076,111.58964254124488
84.01540292746496,92.99191658758338,111.80406687762472
84.40292639404583,93.40143544725397,112.186567932503
84.61863722530519,93.57732369850237,112.79192671688023
84.69449452952605,93.61873502349468,113.2795508865325
84.74288728737876,93.86761847286861,113.96762236331583
84.84285658960128,94.58662551303367,114.43425364551743
85.09593936786193,95.12549160138477,114.75343262968526
85.28711824577039,96.01389278026629,115.40668204853233
85.36944971634287,96.43623585665614,115.65621940106199
85.69652580921937,97.13561660707424,116.06390266650979
86.33295890190259,97.31954757780154,116.48110063530174
86.57788844535797,97.93537244076583,116.49652831676079
87.50485921265111,98.64668987764017,116.70050057122133
88.13014215616302,98.91273878993785,117.92489233506994
88.59327457553542,99.56440790590335,118.01629596585975
89.0119423239058,99.9331879855626,118.76341583683967
90.0849746298428,100.74529758334842,119.20508492417598
90.13688566494606,101.05632828091758,119.2379014204456
90.68944489314543,101.23584994108042,119.29156430864758
90.71066811814914,101.72666536604031,119.73974646898039
90.95465101120207,101.79573341782891,121.61088031930944
91.08773308755691,102.55745475326508,121.6633237164091
91.21057476461577,103.06670831568844,122.20232811659179
91.31408493569374,103.79490785627529,122.63444728802696
91.62186377783412,103.9403920711965,122.73203282493238
91.842633054543,104.94775246857087,123.1624258360619
91.91665881109226,105.49303846355402,123.63645974376385
92.21348482091793,106.17654873848956,125.32623599643084
92.52973550390949,107.14885045753378,126.42154972721548
92.99380752880691,107.61851720360376,126.63299196251026
93.98480908465929,107.97911550716512,126.75110152192073
94.26412180248167,109.78430528607127,127.0363098728076
94.51938468746283,109.81642382351215,127.08522096500579
95.32825720758105,112.04979914611573,127.14630858189034
95.79833090454531,112.20476396377578,127.79897048495003
96.12797816107388,112.51073959153943,128.1884678999355
96.83781160679649,113.66917507811982,129.0382442949524
97.9402085875287,113.6841957660941,129.29138499632637
98.07378869485537,114.14160495369723,129.46377294785236
98.23053627038306,114.19045342042608,130.37915174698378
99.32374664088233,114.40689072073947,130.43948870353321
100.01584656797273,114.84971944897109,130.54273654025283
100.0738980565786,115.36199907160969,130.54803979815338
100.10906079374519,115.88294280658153,130.99978297654226
100.60496353683503,116.26571247044076,131.46834932756616
100.77992238819552,116.5305739417329,131.58452388317758
101.46824405665923,116.67828970746896,131.6476606558063
102.59279326960731,117.7200944624715,132.02571504226697
102.90232733508337,117.72668621085202,133.1085338507878
103.73042567817755,118.03351636269777,133.47563756528405
103.89097099669014,118.22591133562334,134.80938940976
104.05485428088747,119.46461439067564,134.86567969676804
104.15390440456844,120.68256916128912,135.3809735709614
104.29946392688103,120.81002814133203,135.59521873429077
104.4074130746968,121.26481650883875,135.7091104015548
104.81116272885282,121.30625549873253,135.81105236218406
106.61143000186722,121.46925302185146,136.16246354831756
106.73749702720515,121.84304708712543,138.13468259828497
107.25089173139958,122.03002945419763,139.0458775908509
107.35491646010138,122.29601790332237,139.86164125789796
107.44939496166216,122.31796623631082,140.43168970455255
107.66502347215174,125.03369286946605,142.39281435263263
108.68013448946076,125.56967394390824,143.25813399674053
109.04025781911803,125.73458973530846,145.25265724863465
109.68798015612768,126.64822155634654,145.28347876657264
110.04066789483082,127.02628262509837,145.3722190828229
111.12643337035398,127.05961409252753,145.5831249693203
111.38889900499835,127.12248771212089,146.57070903867282
111.94013219956193,127.24229282740727,148.73019362461915
112.16410227700491,127.45596825591593,148.80975860185998
112.82862326391624,128.5257083725237,148.91887109056196
113.36876130563809,128.85954480806117,149.0591757862438
113.6806169008557,128.96104611984163,151.1743876891632
113.79625475816056,129.14966494293532,152.17625326818148
113.86728656012174,129.7691262494347,152.41415257761483
114.17432217438157,130.45808881108908,152.68636003120835
114.2448177840019,130.87587530506448,153.159857381041
114.27156438329388,131.95302563899546,153.5787953302007
114.36435355694618,132.09953647946196,153.59932760664648
114.7002718869785,132.29671133963575,153.94964124966006
115.65605978223039,133.12724937425995,154.1068912656771
115.90489948228237,133.84636209973544,154.1885460852398
116.17997100869697,134.1403838380271,157.19113518943533
116.38025763809885,134.50138380214787,157.47620984117304
116.97931882257112,134.70885824583314,157.69189090564362
117.28579861196523,134.7732517811259,157.90063960079618
117.45306267572184,135.1416809369922,158.7367970756061
117.90167916929495,135.28429649101105,158.75035610416347
117.94658388181777,135.43350302263698,159.87737924584738
118.12298461715586,135.81120171924724,159.89687761595636
119.01301819244877,136.06062421248217,159.93295731109552
119.87560195590302,137.2687062565117,159.9420308668895
121.89912874919148,137.6368135323748,161.334250235387
122.21849494719098,137.7234021494972,162.22150573920533
124.06252397430302,137.92646916229808,162.30756192661173
124.14576956975243,138.37796168027742,162.38425821725357
125.90422651633612,138.69424974025634,163.0174700017671
126.81426187532858,139.4255937512572,163.97670955435024
127.5609736415841,140.17414988128985,164.30585344513003
128.09740391064184,140.23473640643212,164.6866004335424
128.38803354600768,140.28325444624147,164.70904794484164
128.62600934709536,140.77147357766103,165.13323219793148
129.40099429209377,140.98729053500105,165.1493629717594
129.54902252629864,142.33444290445803,165.3229913302988
130.31171578879054,143.2771429497717,165.98256955224443
130.42805634770951,143.55459654804648,166.32626759378462
130.53024936124916,144.13507968077874,166.87221544959516
131.25260316318335,144.9521448564339,167.0232900820042
131.76382827608353,145.7160815218068,167.19934208406062
133.16760133258455,146.03077073871683,167.50724493900574
133.51295069948026,147.20679029314638,167.76320826422725
133.66259602510618,147.66750847314358,168.5408843049271
133.77243936078145,147.8130196846839,169.32017803411526
134.65884446510893,148.6810680661927,169.7179829808296
134.85491423390275,149.0350532364121,170.62034036709363
134.99548105021665,149.2913298101497,172.1533692626163
135.09653073159234,151.0103679054385,173.96522586963934
135.42523234348337,151.0696530468745,174.3534476459552
135.58676879955527,151.15846631649868,175.0917157561524
135.7204466881058,151.93154977075898,176.10866698889473
135.7401444155631,152.0163713774945,176.7930255553237
135.83678212230626,152.74679432084702,176.91019153701228
136.20652623709432,153.8097142360436,177.00058379037077
136.3144088199466,154.67771310281546,177.5055352170903
137.04046171298214,154.81893241297715,177.58784061536122
138.87462223926772,155.1533232103015,177.98799463848658
139.2830202573703,155.2776321097824,178.11903605906141
139.35966481444316,156.0476966162249,178.5183750364279
139.50645897758562,156.05643782681997,179.41463911493904
139.5518842144933,156.49213565235434,179.43257984932836
139.68653000598565,156.8226897753152,180.55276080560108
140.3526705853957,157.3274925140608,180.72553100317324
140.90937830784776,157.6230879379751,181.60516512081404
141.3910219878736,157.75307660351785,181.74457844346065
141.48914750840999,158.53549877291604,182.73223589029413
141.66154031363766,158.6113446573335,182.90210829498577
141.72410530737884,158.9040618628663,183.02984229480518
142.57598826476024,159.9648674823973,183.5056954346082
142.57979013433138,160.8063970211143,183.79644838823646
142.60906004473995,161.1914218357483,184.0713009796115
142.65557592176327,161.50043856210576,184.35575413061215
142.6959070315247,162.33874165906317,185.03383970352147
143.18111917444156,162.60389694105308,185.33999927036152
144.68472803451135,163.19518171219408,186.71858009475255
144.79938780533882,163.19521073013323,186.81351521867717
145.65385829539986,164.05329446521162,187.39256551047006
146.71048353047254,164.63735620469294,187.7006972363389
148.04247767856876,166.2737840862816,188.7705731027873
148.07981281089562,167.06341000383412,189.98250074096737
148.09845855694192,167.61438238013503,190.1466412673843
148.3099879873995,167.71870917384769,191.31223811593804
150.5629366565679,167.9399891159627,192.27003808215412
150.9153575566029,169.5525659649347,192.52463636233142
151.0947073909725,169.56023048796177,193.13422544475569
151.33878728357067,169.97212870320962,193.13520214007616
151.7888633423208,171.28777230614142,193.16431987038166
151.89862104836047,171.61008748900466,193.4372112012041
152.03062294182556,172.15026504441354,193.99964583201998
152.38481205559944,174.57401292588034,194.61233786401084
152.47689532962934,174.75902563948313,195.09976828956835
152.76240074159088,175.2605368731388,195.24518308335354
153.25082006183678,175.46425577450836,195.3104575081519
153.38942501340188,175.54863909220927,195.35449511095572
153.67122091159172,175.56940071881186,195.64863610803562
154.326649546148,176.52988435765076,195.8293316567236
154.89889783810068,177.59321311446968,196.37478878760626
155.15998529327408,178.34356528184927,197.15222296438827
156.05000822216613,178.56185705009202,197.49231778159057
156.05994836676282,178.6315887646286,197.8039572060108
156.1467037888441,178.7781865888279,198.05226187725677
156.39637146019155,179.0584824638771,198.1359420083192
156.40740386530484,180.4926828000934,198.35729514874532
158.27950911777512,181.14554273381216,199.01275068036006
158.3047698830915,182.02133741586258,199.1737660558668
159.17672986508475,183.27420766797874,199.6423329702064
160.18551699891194,183.61898191406624,199.72741811820308
160.7991816147618,183.77722562322776,199.9044168676324
161.33689737182186,183.8364392136546,200.39379732498983
161.85160909477898,183.89847306909155,201.16474215356286
162.20287797077896,183.97431524498168,201.55551277017108
162.28171351712177,185.04011344914264,201.8094164714678
162.5206788256771,185.10022268737632,202.0018200426374
163.3637256851733,186.09293559764674,202.78416276823327
163.50168088183653,186.42508071608003,202.85216414495133
163.5710319913261,187.01016782513128,203.5080445811782
164.88235414622304,187.2233225258446,203.5528006974599
165.39908446248091,187.53811691205266,203.82747115382662
165.63870512003996,187.80008225948535,204.14060677114827
166.36809578264706,188.23793865054677,204.89585229899765
167.37744754770486,188.32495738301105,206.14317049828563
168.35426002418743,188.65949829872326,206.88766619576108
168.42602361840903,188.8843481264087,207.30107682914905
168.89807602895172,189.1118039278767,207.34757636939986
168.98636906385724,189.45121973851406,207.7858033084555
170.79416294973407,189.66902287360605,208.061370962307
171.95883909864096,190.35820244164853,208.2550832461443
172.25033313711162,190.5041135759954,208.47541429973677
172.38952734792971,190.8417424423287,208.48143959222799
172.52848414769036,191.0776153398199,208.8315867172561
172.6676519256319,191.44918488246915,209.72147974290345
174.07581696669445,191.48690140404048,210.7929671474543
175.12429907440907,191.67883106118146,211.06411928718364
175.61515783163574,191.79471389585342,211.2570163689356
175.75091146340716,191.89222209495816,211.6506741408709
176.20037803249505,192.36441186347392,211.6560278021092
177.2795653560778,192.55934315547893,212.36998022080806
177.32184096097026,193.08070393400445,212.60675085410458
177.81159922720758,193.18144529151772,212.85504859046335
177.94410501376032,193.6128710573099,213.70197800531227
178.10742207862467,193.96732943119596,213.9341939857948
178.63580789622455,194.19795707005255,214.78418057473613
179.3032023839352,194.2378313441519,215.93760225837747
179.77120265361881,194.27320361337644,216.16056947142286
179.78459422141322,194.5958349420529,216.39624645644813
180.34256450709958,194.74698620936638,216.44594307172173
180.5430120105934,196.16630592395876,216.72814019746988
181.06236427525857,196.4325729549334,217.24248395497466
181.72616789422565,197.03220346004423,217.5342025452669
182.27407799101402,197.8464763671961,217.64931651456737
182.27639444728638,198.20301240521988,217.76673071334045
