1,2,3
0.6614180455391085,0.29373796760914017,0.4646743011026687
1.2052270053268974,1.5820152699639882,1.664961590274926
1.7591005314394226,1.8388806098188868,1.7499843832934454
1.9537712235446862,3.214189867793864,1.8424952756161779
2.4567712004020845,4.158630961928934,2.1594005932971374
2.5842496321847785,4.249250724895454,2.30141726140558
4.034985414170002,4.5028883741462185,2.5952149913518245
4.468966367425887,6.898487283250934,2.832466991439777
5.417449026178795,7.423277798417789,2.891267021049477
6.185118091621971,7.563926651910184,4.016295415693201
6.345815882836358,8.120404202860305,5.212995360429421
7.2837780151665745,8.270661981732381,6.306387098972137
7.723472204553552,8.377371037001549,6.766811359985278
7.846195841011371,8.752031336830864,8.000568994910322
8.634621778624117,9.017401516896355,8.219310491198513
9.465394104132141,9.187849934908954,8.403169815168187
9.737721395697848,9.27886398789137,8.987983407486134
11.574250992221,9.288448957488713,11.154180686306994
11.642209558981497,9.524044538233674,13.233881806446988
12.297008464831027,9.824050540231877,14.757420491226211
12.541633202795108,9.900740147108658,15.329933871611463
12.664665865685237,9.91977053435098,15.610853570143703
12.708395564653078,10.376725195465093,15.884025442200631
12.89642130242215,10.958474799997695,16.087294557879698
12.912317438251167,12.224959183128314,18.031859335180265
13.014468325492395,12.453503056589591,18.635510376972256
13.217854719033294,13.191896243470815,19.13725521672579
13.632823474683562,13.209348177963685,19.233989359907927
14.04672605641729,13.282755691963052,19.334930036124117
14.346583835773036,13.628058633459803,19.6086095152978
14.562437118393095,13.667825094221554,20.71395049544835
14.833351928847165,13.739829851921412,21.08164198304741
15.489483264174186,15.038688544203373,21.69968642472621
16.42539285011208,15.052535133355109,22.16116682225012
16.657924248142173,15.44251250604083,22.316171012958087
17.058957291443402,15.479745059351742,23.762748102497213
17.581405660724588,15.693720902432302,23.807309429850584
19.60343601855922,16.46693619099097,23.852317130646895
19.79848691814152,16.683212935423562,24.125199032774727
20.05169335581196,17.0155282524408,24.217979741541605
20.511574732766775,17.35167402833457,25.294607971163817
20.575997921994393,17.7869871684403,26.235332294038766
21.045051068695184,17.879527408253825,26.261377960887344
21.308330803830643,18.067680812670528,26.46010458032231
21.541973089324717,19.078474832956736,26.703711499708305
21.87290986788055,19.468650533688777,27.03853455870135
22.342494516885136,20.817326210340774,27.333887216609448
22.387817961387583,21.026519534081913,27.361583731194518
23.55776065362687,21.711743461061936,27.844245787008163
23.64062776888918,22.988688682572324,28.734063789676348
23.703500357327467,23.056649432606026,28.885808339495174
23.847130205828396,23.78921532600948,29.40745272595631
